x,y,LOCAL_DAY,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,LOCAL_MONTH,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,STATION_NAME,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,MEAN_TEMPERATURE,TOTAL_SNOW,ID,TOTAL_PRECIPITATION,LOCAL_DATE,MAX_REL_HUMIDITY,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,SPEED_MAX_GUST
-111.38333333333334,58.2,5,,3062360,,,,,,,6,17.8,,,0,,,EMBARRAS A,10.2,-2.2,7.8,0,3062360.1943.6.5,0,1943-06-05 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,,,,6,21.7,,,0,,,EMBARRAS A,7.4,-0.6,10.6,0,3062360.1943.6.6,0,1943-06-06 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,7,,3062360,,,,,,,6,23.9,,,0,,,EMBARRAS A,2.4,7.2,15.6,0,3062360.1943.6.7,0,1943-06-07 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,,,,6,26.1,,,0.4,,,EMBARRAS A,0,10.6,18.4,0,3062360.1943.6.8,0,1943-06-08 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,,,,6,18.9,,,0,,,EMBARRAS A,4.6,7.8,13.4,0,3062360.1943.6.9,0,1943-06-09 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,,,,6,21.1,,,0,,,EMBARRAS A,5.2,4.4,12.8,0,3062360.1943.6.10,0,1943-06-10 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,,,,6,21.1,,,0,,,EMBARRAS A,5.5,3.9,12.5,0,3062360.1943.6.11,2.5,1943-06-11 00:00:00,,1943,,,2.5,,,,AB,
-111.38333333333334,58.2,12,,3062360,,,,,,,6,17.8,,,0,,,EMBARRAS A,9.9,-1.7,8.1,0,3062360.1943.6.12,0,1943-06-12 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,13,,3062360,T,,,,,T,6,22.2,,,0,,,EMBARRAS A,3.3,7.2,14.7,0,3062360.1943.6.13,0,1943-06-13 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,14,,3062360,T,,,,,T,6,21.1,,,0,,,EMBARRAS A,3,8.9,15,0,3062360.1943.6.14,0,1943-06-14 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,15,,3062360,T,,,,,T,6,18.9,,,0,,,EMBARRAS A,4.9,7.2,13.1,0,3062360.1943.6.15,0,1943-06-15 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,16,,3062360,T,,,,,T,6,23.3,,,0,,,EMBARRAS A,2.7,7.2,15.3,0,3062360.1943.6.16,0,1943-06-16 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,17,,3062360,T,,,,,T,6,23.3,,,0,,,EMBARRAS A,0.5,11.7,17.5,0,3062360.1943.6.17,0,1943-06-17 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,18,,3062360,,,,,,,6,21.1,,,0,,,EMBARRAS A,4.4,6.1,13.6,0,3062360.1943.6.18,1.3,1943-06-18 00:00:00,,1943,,,1.3,,,,AB,
-111.38333333333334,58.2,19,,3062360,T,,,,,T,6,21.7,,,0,,,EMBARRAS A,3.8,6.7,14.2,0,3062360.1943.6.19,0,1943-06-19 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,20,,3062360,,,,,,,6,24.4,,,0,,,EMBARRAS A,3.8,3.9,14.2,0,3062360.1943.6.20,0,1943-06-20 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,21,,3062360,T,,,,,T,6,23.9,,,0,,,EMBARRAS A,3.5,5,14.5,0,3062360.1943.6.21,0,1943-06-21 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,22,,3062360,,,,,,,6,27.2,,,0,,,EMBARRAS A,2.2,4.4,15.8,0,3062360.1943.6.22,0,1943-06-22 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,23,,3062360,,,,,,,6,24.4,,,0,,,EMBARRAS A,1.6,8.3,16.4,0,3062360.1943.6.23,0.5,1943-06-23 00:00:00,,1943,,,0.5,,,,AB,
-111.38333333333334,58.2,24,,3062360,T,,,,,T,6,11.7,,,0,,,EMBARRAS A,9.9,4.4,8.1,0,3062360.1943.6.24,0,1943-06-24 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,25,,3062360,,,,,,,6,15.6,,,0,,,EMBARRAS A,10.5,-0.6,7.5,0,3062360.1943.6.25,0.5,1943-06-25 00:00:00,,1943,,,0.5,,,,AB,
-111.38333333333334,58.2,26,,3062360,,,,,,,6,20,,,0,,,EMBARRAS A,7.1,1.7,10.9,0,3062360.1943.6.26,0,1943-06-26 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,,,,,,,6,22.8,,,0,,,EMBARRAS A,6.6,0,11.4,0,3062360.1943.6.27,0,1943-06-27 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,,,,,,,6,27.2,,,0.9,,,EMBARRAS A,0,10.6,18.9,0,3062360.1943.6.28,0,1943-06-28 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,29,,3062360,T,,,,,T,6,28.9,,,2.9,,,EMBARRAS A,0,12.8,20.9,0,3062360.1943.6.29,0,1943-06-29 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,30,,3062360,,,,,,,6,28.3,,,2.6,,,EMBARRAS A,0,12.8,20.6,0,3062360.1943.6.30,0,1943-06-30 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,1,,3062360,T,,,,,T,7,30,,,2.6,,,EMBARRAS A,0,11.1,20.6,0,3062360.1943.7.1,0,1943-07-01 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,2,,3062360,,,,,,,7,29.4,,,2.8,,,EMBARRAS A,0,12.2,20.8,0,3062360.1943.7.2,0,1943-07-02 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,3,,3062360,,,,,,,7,25,,,0,,,EMBARRAS A,2.4,6.1,15.6,0,3062360.1943.7.3,0,1943-07-03 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,4,,3062360,,,,,,,7,24.4,,,0.9,,,EMBARRAS A,0,13.3,18.9,0,3062360.1943.7.4,0.3,1943-07-04 00:00:00,,1943,,,0.3,,,,AB,
-111.38333333333334,58.2,5,,3062360,,,,,,,7,25.6,,,0.4,,,EMBARRAS A,0,11.1,18.4,0,3062360.1943.7.5,0.3,1943-07-05 00:00:00,,1943,,,0.3,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,,,,7,25.6,,,0,,,EMBARRAS A,1,8.3,17,0,3062360.1943.7.6,2,1943-07-06 00:00:00,,1943,,,2,,,,AB,
-111.38333333333334,58.2,7,,3062360,,,,,,,7,28.9,,,2.6,,,EMBARRAS A,0,12.2,20.6,0,3062360.1943.7.7,2.5,1943-07-07 00:00:00,,1943,,,2.5,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,,,,7,28.3,,,2.3,,,EMBARRAS A,0,12.2,20.3,0,3062360.1943.7.8,0,1943-07-08 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,,,,7,28.3,,,0.6,,,EMBARRAS A,0,8.9,18.6,0,3062360.1943.7.9,0,1943-07-09 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,,,,7,24.4,,,0.9,,,EMBARRAS A,0,13.3,18.9,0,3062360.1943.7.10,40.4,1943-07-10 00:00:00,,1943,,,40.4,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,,,,7,18.9,,,0,,,EMBARRAS A,2.4,12.2,15.6,0,3062360.1943.7.11,0.5,1943-07-11 00:00:00,,1943,,,0.5,,,,AB,
-111.38333333333334,58.2,12,,3062360,T,,,,,T,7,25.6,,,0.9,,,EMBARRAS A,0,12.2,18.9,0,3062360.1943.7.12,0,1943-07-12 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,13,,3062360,,,,,,,7,25,,,0.1,,,EMBARRAS A,0,11.1,18.1,0,3062360.1943.7.13,0,1943-07-13 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,14,,3062360,,,,,,,7,24.4,,,0.1,,,EMBARRAS A,0,11.7,18.1,0,3062360.1943.7.14,0,1943-07-14 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,15,,3062360,,,,,,,7,20.6,,,0,,,EMBARRAS A,2.1,11.1,15.9,0,3062360.1943.7.15,12.4,1943-07-15 00:00:00,,1943,,,12.4,,,,AB,
-111.38333333333334,58.2,16,,3062360,,,,,,,7,21.7,,,0,,,EMBARRAS A,2.1,10,15.9,0,3062360.1943.7.16,5.3,1943-07-16 00:00:00,,1943,,,5.3,,,,AB,
-111.38333333333334,58.2,17,,3062360,,,,,,,7,28.3,,,0,,,EMBARRAS A,0.8,6.1,17.2,0,3062360.1943.7.17,0,1943-07-17 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,18,,3062360,,,,,,,7,27.8,,,2.6,,,EMBARRAS A,0,13.3,20.6,0,3062360.1943.7.18,2.8,1943-07-18 00:00:00,,1943,,,2.8,,,,AB,
-111.38333333333334,58.2,19,,3062360,T,,,,,T,7,24.4,,,0,,,EMBARRAS A,0.2,11.1,17.8,0,3062360.1943.7.19,0,1943-07-19 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,20,,3062360,,,,,,,7,26.7,,,0.4,,,EMBARRAS A,0,10,18.4,0,3062360.1943.7.20,0.8,1943-07-20 00:00:00,,1943,,,0.8,,,,AB,
-111.38333333333334,58.2,21,,3062360,,,,,,,7,27.2,,,4,,,EMBARRAS A,0,16.7,22,0,3062360.1943.7.21,0,1943-07-21 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,22,,3062360,,,,,,,7,27.8,,,3.1,,,EMBARRAS A,0,14.4,21.1,0,3062360.1943.7.22,0,1943-07-22 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,23,,3062360,,,,,,,7,17.8,,,0,,,EMBARRAS A,4.1,10,13.9,0,3062360.1943.7.23,0,1943-07-23 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,24,,3062360,,,,,,,7,15,,,0,,,EMBARRAS A,6.6,7.8,11.4,0,3062360.1943.7.24,9.1,1943-07-24 00:00:00,,1943,,,9.1,,,,AB,
-111.38333333333334,58.2,25,,3062360,,,,,,,7,10.6,,,0,,,EMBARRAS A,9.1,7.2,8.9,0,3062360.1943.7.25,2,1943-07-25 00:00:00,,1943,,,2,,,,AB,
-111.38333333333334,58.2,26,,3062360,,,,,,,7,27.2,,,0,,,EMBARRAS A,0.5,7.8,17.5,0,3062360.1943.7.26,0,1943-07-26 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,,,,,,,7,28.9,,,0,,,EMBARRAS A,0.5,6.1,17.5,0,3062360.1943.7.27,0,1943-07-27 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,,,,,,,7,28.3,,,2,,,EMBARRAS A,0,11.7,20,0,3062360.1943.7.28,2.8,1943-07-28 00:00:00,,1943,,,2.8,,,,AB,
-111.38333333333334,58.2,29,,3062360,T,,,,,T,7,18.3,,,0,,,EMBARRAS A,3.8,10,14.2,0,3062360.1943.7.29,0,1943-07-29 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,30,,3062360,,,,,,,7,21.1,,,0,,,EMBARRAS A,3.5,7.8,14.5,0,3062360.1943.7.30,0.5,1943-07-30 00:00:00,,1943,,,0.5,,,,AB,
-111.38333333333334,58.2,31,,3062360,,,,,,,7,18.9,,,0,,,EMBARRAS A,5.2,6.7,12.8,0,3062360.1943.7.31,1.5,1943-07-31 00:00:00,,1943,,,1.5,,,,AB,
-111.38333333333334,58.2,1,,3062360,,,,,,,8,21.1,,,0,,,EMBARRAS A,4.1,6.7,13.9,0,3062360.1943.8.1,0,1943-08-01 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,2,,3062360,,,,,,,8,24.4,,,0,,,EMBARRAS A,2.2,7.2,15.8,0,3062360.1943.8.2,0.8,1943-08-02 00:00:00,,1943,,,0.8,,,,AB,
-111.38333333333334,58.2,3,,3062360,T,,,,,T,8,18.3,,,0,,,EMBARRAS A,3,11.7,15,0,3062360.1943.8.3,0,1943-08-03 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,4,,3062360,,,,,,,8,19.4,,,0,,,EMBARRAS A,6.1,4.4,11.9,0,3062360.1943.8.4,0,1943-08-04 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,5,,3062360,T,,,,,T,8,23.3,,,0,,,EMBARRAS A,1.9,8.9,16.1,0,3062360.1943.8.5,0,1943-08-05 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,,,,8,28.3,,,0.9,,,EMBARRAS A,0,9.4,18.9,0,3062360.1943.8.6,0,1943-08-06 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,7,,3062360,,,,,,,8,28.3,,,2.8,,,EMBARRAS A,0,13.3,20.8,0,3062360.1943.8.7,20.3,1943-08-07 00:00:00,,1943,,,20.3,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,,,,8,19.4,,,0,,,EMBARRAS A,2.7,11.1,15.3,0,3062360.1943.8.8,0,1943-08-08 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,,,,8,21.1,,,0,,,EMBARRAS A,3.3,8.3,14.7,0,3062360.1943.8.9,0,1943-08-09 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,T,,,,,T,8,22.2,,,0,,,EMBARRAS A,1.3,11.1,16.7,0,3062360.1943.8.10,0,1943-08-10 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,,,,8,23.3,,,0,,,EMBARRAS A,3,6.7,15,0,3062360.1943.8.11,0.3,1943-08-11 00:00:00,,1943,,,0.3,,,,AB,
-111.38333333333334,58.2,12,,3062360,,,,,,,8,18.9,,,0,,,EMBARRAS A,3,11.1,15,0,3062360.1943.8.12,8.6,1943-08-12 00:00:00,,1943,,,8.6,,,,AB,
-111.38333333333334,58.2,13,,3062360,,,,,,,8,20.6,,,0,,,EMBARRAS A,3.2,8.9,14.8,0,3062360.1943.8.13,10.2,1943-08-13 00:00:00,,1943,,,10.2,,,,AB,
-111.38333333333334,58.2,14,,3062360,T,,,,,T,8,19.4,,,0,,,EMBARRAS A,3.6,9.4,14.4,0,3062360.1943.8.14,0,1943-08-14 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,15,,3062360,,,,,,,8,25,,,0,,,EMBARRAS A,1.9,7.2,16.1,0,3062360.1943.8.15,0,1943-08-15 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,16,,3062360,,,,,,,8,27.8,,,3.1,,,EMBARRAS A,0,14.4,21.1,0,3062360.1943.8.16,0.3,1943-08-16 00:00:00,,1943,,,0.3,,,,AB,
-111.38333333333334,58.2,17,,3062360,T,,,,,T,8,24.4,,,0,,,EMBARRAS A,0.2,11.1,17.8,0,3062360.1943.8.17,0,1943-08-17 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,18,,3062360,,,,,,,8,21.7,,,0,,,EMBARRAS A,1,12.2,17,0,3062360.1943.8.18,6.6,1943-08-18 00:00:00,,1943,,,6.6,,,,AB,
-111.38333333333334,58.2,19,,3062360,,,,,,,8,17.2,,,0,,,EMBARRAS A,4.4,10,13.6,0,3062360.1943.8.19,26.7,1943-08-19 00:00:00,,1943,,,26.7,,,,AB,
-111.38333333333334,58.2,20,,3062360,,,,,,,8,12.8,,,0,,,EMBARRAS A,6.3,10.6,11.7,0,3062360.1943.8.20,25.1,1943-08-20 00:00:00,,1943,,,25.1,,,,AB,
-111.38333333333334,58.2,21,,3062360,T,,,,,T,8,17.2,,,0,,,EMBARRAS A,4.1,10.6,13.9,0,3062360.1943.8.21,0,1943-08-21 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,22,,3062360,,,,,,,8,20,,,0,,,EMBARRAS A,3.5,8.9,14.5,0,3062360.1943.8.22,0,1943-08-22 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,23,,3062360,T,,,,,T,8,20.6,,,0,,,EMBARRAS A,2.1,11.1,15.9,0,3062360.1943.8.23,0,1943-08-23 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,24,,3062360,,,,,,,8,23.9,,,0,,,EMBARRAS A,1.3,9.4,16.7,0,3062360.1943.8.24,0,1943-08-24 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,25,,3062360,,,,,,,8,25.6,,,0.7,,,EMBARRAS A,0,11.7,18.7,0,3062360.1943.8.25,0,1943-08-25 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,26,,3062360,,,,,,,8,25.6,,,0,,,EMBARRAS A,0.2,10,17.8,0,3062360.1943.8.26,0,1943-08-26 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,,,,,,,8,24.4,,,0,,,EMBARRAS A,1.6,8.3,16.4,0,3062360.1943.8.27,0,1943-08-27 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,,,,,,,8,27.2,,,0.9,,,EMBARRAS A,0,10.6,18.9,0,3062360.1943.8.28,0,1943-08-28 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,29,,3062360,T,,,,,T,8,26.1,,,0,,,EMBARRAS A,0.5,8.9,17.5,0,3062360.1943.8.29,0,1943-08-29 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,30,,3062360,,,,,,,8,25.6,,,0,,,EMBARRAS A,0.5,9.4,17.5,0,3062360.1943.8.30,4.3,1943-08-30 00:00:00,,1943,,,4.3,,,,AB,
-111.38333333333334,58.2,31,,3062360,,,,,,,8,21.1,,,0,,,EMBARRAS A,2.7,9.4,15.3,0,3062360.1943.8.31,0.3,1943-08-31 00:00:00,,1943,,,0.3,,,,AB,
-111.38333333333334,58.2,1,,3062360,,,,,,,9,15.6,,,0,,,EMBARRAS A,7.7,5,10.3,0,3062360.1943.9.1,0.3,1943-09-01 00:00:00,,1943,,,0.3,,,,AB,
-111.38333333333334,58.2,2,,3062360,,,,,,,9,11.1,,,0,,,EMBARRAS A,11.6,1.7,6.4,0,3062360.1943.9.2,1.5,1943-09-02 00:00:00,,1943,,,1.5,,,,AB,
-111.38333333333334,58.2,3,,3062360,,,,,,,9,18.3,,,0,,,EMBARRAS A,7.2,3.3,10.8,0,3062360.1943.9.3,0,1943-09-03 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,4,,3062360,,,,,,,9,17.2,,,0,,,EMBARRAS A,6.6,5.6,11.4,0,3062360.1943.9.4,0,1943-09-04 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,5,,3062360,,,,,,,9,16.7,,,0,,,EMBARRAS A,7.7,3.9,10.3,0,3062360.1943.9.5,0,1943-09-05 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,,,,9,16.1,,,0,,,EMBARRAS A,6,7.8,12,0,3062360.1943.9.6,5.6,1943-09-06 00:00:00,,1943,,,5.6,,,,AB,
-111.38333333333334,58.2,7,,3062360,T,,,,,T,9,14.4,,,0,,,EMBARRAS A,7.2,7.2,10.8,0,3062360.1943.9.7,0,1943-09-07 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,,,,9,12.8,,,0,,,EMBARRAS A,10.7,1.7,7.3,0,3062360.1943.9.8,0,1943-09-08 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,,,,9,20,,,0,,,EMBARRAS A,7.4,1.1,10.6,0,3062360.1943.9.9,0,1943-09-09 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,,,,9,18.9,,,0,,,EMBARRAS A,5.2,6.7,12.8,0,3062360.1943.9.10,3.8,1943-09-10 00:00:00,,1943,,,3.8,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,,,,9,18.9,,,0,,,EMBARRAS A,8.2,0.6,9.8,0,3062360.1943.9.11,0,1943-09-11 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,12,,3062360,,,,,,,9,23.9,,,0,,,EMBARRAS A,1,10,17,0,3062360.1943.9.12,0,1943-09-12 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,13,,3062360,,,,,,,9,17.8,,,0,,,EMBARRAS A,5.2,7.8,12.8,0,3062360.1943.9.13,2,1943-09-13 00:00:00,,1943,,,2,,,,AB,
-111.38333333333334,58.2,14,,3062360,,,,,,,9,10,,,0,,,EMBARRAS A,9.9,6.1,8.1,0,3062360.1943.9.14,11.9,1943-09-14 00:00:00,,1943,,,11.9,,,,AB,
-111.38333333333334,58.2,15,,3062360,,,,,,,9,15.6,,,0,,,EMBARRAS A,7.4,5.6,10.6,0,3062360.1943.9.15,0.5,1943-09-15 00:00:00,,1943,,,0.5,,,,AB,
-111.38333333333334,58.2,16,,3062360,,,,,,,9,16.7,,,0,,,EMBARRAS A,6,7.2,12,0,3062360.1943.9.16,0,1943-09-16 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,17,,3062360,,,,,,,9,17.2,,,0,,,EMBARRAS A,5.8,7.2,12.2,0,3062360.1943.9.17,0,1943-09-17 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,18,,3062360,,,,,,,9,10,,,0,,,EMBARRAS A,12.4,1.1,5.6,0,3062360.1943.9.18,3,1943-09-18 00:00:00,,1943,,,3,,,,AB,
-111.38333333333334,58.2,19,,3062360,,,,,,,9,14.4,,,0,,,EMBARRAS A,9.4,2.8,8.6,0,3062360.1943.9.19,0,1943-09-19 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,20,,3062360,,,,,,,9,13.3,,,0,,,EMBARRAS A,9.1,4.4,8.9,0,3062360.1943.9.20,7.4,1943-09-20 00:00:00,,1943,,,7.4,,,,AB,
-111.38333333333334,58.2,21,,3062360,,,,,,,9,10,,,0,,,EMBARRAS A,12.1,1.7,5.9,0,3062360.1943.9.21,2,1943-09-21 00:00:00,,1943,,,2,,,,AB,
-111.38333333333334,58.2,22,,3062360,,,,,,,9,15,,,0,,,EMBARRAS A,8.8,3.3,9.2,0,3062360.1943.9.22,0.8,1943-09-22 00:00:00,,1943,,,0.8,,,,AB,
-111.38333333333334,58.2,23,,3062360,,,,,,,9,16.7,,,0,,,EMBARRAS A,10.2,-1.1,7.8,0,3062360.1943.9.23,0,1943-09-23 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,24,,3062360,,,,,,,9,26.1,,,0,,,EMBARRAS A,1.9,6.1,16.1,0,3062360.1943.9.24,0,1943-09-24 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,25,,3062360,,,,,,,9,25,,,0,,,EMBARRAS A,1.6,7.8,16.4,0,3062360.1943.9.25,0,1943-09-25 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,26,,3062360,,,,,,,9,24.4,,,0,,,EMBARRAS A,3.3,5,14.7,0,3062360.1943.9.26,0,1943-09-26 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,27,,3062360,T,,,,,T,9,22.8,,,0,,,EMBARRAS A,1.3,10.6,16.7,0,3062360.1943.9.27,0,1943-09-27 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,28,,3062360,,,,,,,9,17.8,,,0,,,EMBARRAS A,6.3,5.6,11.7,0,3062360.1943.9.28,3.3,1943-09-28 00:00:00,,1943,,,3.3,,,,AB,
-111.38333333333334,58.2,29,,3062360,,,,,,,9,16.7,,,0,,,EMBARRAS A,5.7,7.8,12.3,0,3062360.1943.9.29,0,1943-09-29 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,30,,3062360,T,,,,,T,9,16.7,,,0,,,EMBARRAS A,6,7.2,12,0,3062360.1943.9.30,0,1943-09-30 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,1,,3062360,,,,,,,10,20.6,,,0,,,EMBARRAS A,6,3.3,12,0,3062360.1943.10.1,0,1943-10-01 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,2,,3062360,,,,,,,10,24.4,,,0,,,EMBARRAS A,4.4,2.8,13.6,0,3062360.1943.10.2,0,1943-10-02 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,3,,3062360,,,,,,,10,22.8,,,0,,,EMBARRAS A,1.3,10.6,16.7,0,3062360.1943.10.3,0,1943-10-03 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,4,,3062360,,,,,,,10,19.4,,,0,,,EMBARRAS A,8.6,-0.6,9.4,0,3062360.1943.10.4,0,1943-10-04 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,5,,3062360,,,,,,,10,13.9,,,0,,,EMBARRAS A,7.7,6.7,10.3,0,3062360.1943.10.5,0,1943-10-05 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,6,,3062360,,,,,,,10,18.9,,,0,,,EMBARRAS A,6.9,3.3,11.1,0,3062360.1943.10.6,0,1943-10-06 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,7,,3062360,,,,,,,10,23.9,,,0,,,EMBARRAS A,1.6,8.9,16.4,0,3062360.1943.10.7,0,1943-10-07 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,8,,3062360,,,,,,,10,22.2,,,0,,,EMBARRAS A,6.3,1.1,11.7,0,3062360.1943.10.8,0,1943-10-08 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,9,,3062360,,,,,,,10,21.1,,,0,,,EMBARRAS A,2.1,10.6,15.9,0,3062360.1943.10.9,0,1943-10-09 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,10,,3062360,,,,,,,10,19.4,,,0,,,EMBARRAS A,5.8,5,12.2,0,3062360.1943.10.10,0,1943-10-10 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,11,,3062360,,,,,,,10,14.4,,,0,,,EMBARRAS A,11.3,-1.1,6.7,0,3062360.1943.10.11,0,1943-10-11 00:00:00,,1943,,,0,,,,AB,
-111.38333333333334,58.2,12,,3062360,,,,,,,10,5.6,,,0,,,EMBARRAS A,14.9,0.6,3.1,0,3062360.1943.10.12,0.5,1943-10-12 00:00:00,,1943,,,0.5,,,,AB,
-111.38333333333334,58.2,13,,3062360,,,,,,,10,6.7,,,0,,,EMBARRAS A,13,3.3,5,0,3062360.1943.10.13,0,1943-10-13 00:00:00,,1943,,,0,,,,AB,
